timestamp,agent_name,source_id,action,details,confidence
2026-05-18T14:30:42.122910+00:00,classifier,R020,classified,category=Complaint,0.82
2026-05-18T14:30:42.128512+00:00,classifier,R021,classified,category=Spam,0.99
2026-05-18T14:30:42.135729+00:00,classifier,R022,classified,category=Praise,0.72
2026-05-18T14:30:42.142203+00:00,classifier,R023,classified,category=Spam,0.99
2026-05-18T14:30:42.149341+00:00,classifier,R024,classified,category=Feature Request,0.93
2026-05-18T14:30:42.156913+00:00,classifier,R025,classified,category=Bug,0.91
2026-05-18T14:30:42.163293+00:00,classifier,R026,classified,category=Praise,0.95
2026-05-18T14:30:42.292310+00:00,classifier,R027,classified,category=Bug,0.91
2026-05-18T14:30:42.532811+00:00,classifier,R028,classified,category=Feature Request,0.93
2026-05-18T14:30:42.679109+00:00,classifier,R029,classified,category=Feature Request,0.93
2026-05-18T14:30:42.732445+00:00,classifier,R030,classified,category=Bug,0.91
2026-05-18T14:30:42.759593+00:00,classifier,E001,classified,category=Bug,0.91
2026-05-18T14:30:42.793484+00:00,classifier,E002,classified,category=Bug,0.91
2026-05-18T14:30:42.813978+00:00,classifier,E003,classified,category=Feature Request,0.93
2026-05-18T14:30:42.827942+00:00,classifier,E004,classified,category=Bug,0.91
2026-05-18T14:30:42.847497+00:00,classifier,E005,classified,category=Feature Request,0.93
2026-05-18T14:30:42.866607+00:00,classifier,E006,classified,category=Bug,0.91
2026-05-18T14:30:42.885645+00:00,classifier,E007,classified,category=Feature Request,0.93
2026-05-18T14:30:42.897220+00:00,classifier,E008,classified,category=Bug,0.91
2026-05-18T14:30:42.912604+00:00,classifier,E009,classified,category=Complaint,0.6
2026-05-18T14:30:42.923336+00:00,classifier,E010,classified,category=Bug,0.91
2026-05-18T14:30:42.940238+00:00,classifier,E011,classified,category=Feature Request,0.93
2026-05-18T14:30:42.959392+00:00,classifier,E012,classified,category=Bug,0.91
2026-05-18T14:30:43.005374+00:00,classifier,E013,classified,category=Bug,0.91
2026-05-18T14:30:43.028241+00:00,classifier,E014,classified,category=Complaint,0.6
2026-05-18T14:30:43.060771+00:00,classifier,E015,classified,category=Bug,0.91
2026-05-18T14:30:43.070164+00:00,classifier,E016,classified,category=Bug,0.91
2026-05-18T14:30:43.079308+00:00,classifier,E017,classified,category=Feature Request,0.93
2026-05-18T14:30:43.094868+00:00,classifier,E018,classified,category=Feature Request,0.93
2026-05-18T14:30:43.102758+00:00,classifier,E019,classified,category=Complaint,0.82
2026-05-18T14:30:43.112351+00:00,classifier,E020,classified,category=Feature Request,0.93
2026-05-18T14:30:44.190230+00:00,bug_analyzer,R001,analyzed,"severity=Critical, component=Settings, known_bug=BUG-101",0.91
2026-05-18T14:30:44.986745+00:00,bug_analyzer,R003,analyzed,"severity=High, component=Authentication, known_bug=BUG-101",0.91
2026-05-18T14:30:45.804323+00:00,bug_analyzer,R005,analyzed,"severity=Critical, component=Sync, known_bug=BUG-101",0.91
2026-05-18T14:30:46.727104+00:00,bug_analyzer,R008,analyzed,"severity=High, component=Dashboard, known_bug=BUG-101",0.91
2026-05-18T14:30:47.526431+00:00,bug_analyzer,R010,analyzed,"severity=Critical, component=General, known_bug=BUG-101",0.91
2026-05-18T14:30:48.655146+00:00,bug_analyzer,R012,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:30:49.580712+00:00,bug_analyzer,R015,analyzed,"severity=High, component=Attachments, known_bug=BUG-101",0.91
2026-05-18T14:30:51.062456+00:00,bug_analyzer,R018,analyzed,"severity=High, component=Search, known_bug=none",0.91
2026-05-18T14:30:52.195209+00:00,bug_analyzer,R025,analyzed,"severity=Critical, component=Startup, known_bug=BUG-101",0.91
2026-05-18T14:30:53.292998+00:00,bug_analyzer,R027,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:30:54.538728+00:00,bug_analyzer,R030,analyzed,"severity=High, component=Accessibility, known_bug=BUG-103",0.91
2026-05-18T14:30:55.790420+00:00,bug_analyzer,E001,analyzed,"severity=Critical, component=Settings, known_bug=BUG-101",0.91
2026-05-18T14:30:57.076578+00:00,bug_analyzer,E002,analyzed,"severity=Critical, component=Authentication, known_bug=BUG-101",0.91
2026-05-18T14:30:57.964956+00:00,bug_analyzer,E004,analyzed,"severity=High, component=Sync, known_bug=none",0.91
2026-05-18T14:30:58.754361+00:00,bug_analyzer,E006,analyzed,"severity=High, component=Dashboard, known_bug=BUG-101",0.91
2026-05-18T14:30:59.483432+00:00,bug_analyzer,E008,analyzed,"severity=High, component=Settings, known_bug=BUG-101",0.91
2026-05-18T14:31:00.190663+00:00,bug_analyzer,E010,analyzed,"severity=Critical, component=Attachments, known_bug=BUG-101",0.91
2026-05-18T14:31:01.039503+00:00,bug_analyzer,E012,analyzed,"severity=High, component=Search, known_bug=BUG-101",0.91
2026-05-18T14:31:02.134624+00:00,bug_analyzer,E013,analyzed,"severity=High, component=Accessibility, known_bug=BUG-103",0.91
2026-05-18T14:31:02.833789+00:00,bug_analyzer,E015,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:31:03.594384+00:00,bug_analyzer,E016,analyzed,"severity=Critical, component=Startup, known_bug=BUG-101",0.91
2026-05-18T14:31:04.336959+00:00,feature_extractor,R004,analyzed,"feature=Add dark mode support, impact=7, planned=true",0.93
2026-05-18T14:31:05.078546+00:00,feature_extractor,R007,analyzed,"feature=Add calendar integration, impact=7, planned=true",0.93
2026-05-18T14:31:05.859888+00:00,feature_extractor,R009,analyzed,"feature=Add recurring task templates, impact=6, planned=false",0.93
2026-05-18T14:31:06.625543+00:00,feature_extractor,R013,analyzed,"feature=Add offline mode, impact=7, planned=true",0.93
2026-05-18T14:31:07.405701+00:00,feature_extractor,R016,analyzed,"feature=Add Slack integration, impact=6, planned=true",0.93
2026-05-18T14:31:08.129191+00:00,feature_extractor,R019,analyzed,"feature=Add subtask support, impact=7, planned=true",0.93
2026-05-18T14:31:08.974519+00:00,feature_extractor,R024,analyzed,"feature=Add PDF export, impact=6, planned=true",0.93
2026-05-18T14:31:09.759781+00:00,feature_extractor,R028,analyzed,"feature=Add Siri shortcuts integration, impact=6, planned=true",0.93
2026-05-18T14:31:10.483188+00:00,feature_extractor,R029,analyzed,"feature=Add advanced sorting and filtering, impact=6, planned=true",0.93
2026-05-18T14:31:11.450171+00:00,feature_extractor,E003,analyzed,"feature=Add dark mode support, impact=8, planned=true",0.93
2026-05-18T14:31:12.283879+00:00,feature_extractor,E005,analyzed,"feature=Add calendar integration, impact=7, planned=true",0.93
2026-05-18T14:31:12.970162+00:00,feature_extractor,E007,analyzed,"feature=Add offline mode, impact=7, planned=false",0.93
2026-05-18T14:31:13.659543+00:00,feature_extractor,E011,analyzed,"feature=Add Slack integration, impact=6, planned=true",0.93
2026-05-18T14:31:14.310068+00:00,feature_extractor,E017,analyzed,"feature=Add PDF export, impact=6, planned=true",0.93
2026-05-18T14:31:14.997022+00:00,feature_extractor,E018,analyzed,"feature=Add subtask support, impact=7, planned=true",0.93
2026-05-18T14:31:15.689205+00:00,feature_extractor,E020,analyzed,"feature=Add advanced sorting and filtering, impact=6, planned=true",0.93
2026-05-18T14:31:16.485941+00:00,ticket_creator,R001,duplicate_detected,duplicate_of=E001,0.0
2026-05-18T14:31:17.163101+00:00,ticket_creator,R003,duplicate_detected,duplicate_of=E002,0.0
2026-05-18T14:31:17.920468+00:00,ticket_creator,R004,duplicate_detected,duplicate_of=E003,0.0
2026-05-18T14:31:18.690765+00:00,ticket_creator,R005,duplicate_detected,duplicate_of=E004,0.0
2026-05-18T14:31:19.505396+00:00,ticket_creator,R007,duplicate_detected,duplicate_of=E005,0.0
2026-05-18T14:31:20.196974+00:00,ticket_creator,R008,duplicate_detected,duplicate_of=E006,0.0
2026-05-18T14:31:20.902804+00:00,ticket_creator,R009,duplicate_detected,duplicate_of=R024,0.0
2026-05-18T14:31:21.640960+00:00,ticket_creator,R010,duplicate_detected,duplicate_of=E007,0.0
2026-05-18T14:31:22.354275+00:00,ticket_creator,R012,duplicate_detected,duplicate_of=E008,0.0
2026-05-18T14:31:23.883162+00:00,ticket_creator,R013,ticket_created,title=Feature Request: Offline Mode,0.93
2026-05-18T14:31:25.622446+00:00,ticket_creator,R014,duplicate_detected,duplicate_of=E009,0.0
2026-05-18T14:31:27.089175+00:00,ticket_creator,R015,duplicate_detected,duplicate_of=E010,0.0
2026-05-18T14:31:28.517016+00:00,ticket_creator,R016,duplicate_detected,duplicate_of=E011,0.0
2026-05-18T14:31:29.962683+00:00,ticket_creator,R018,duplicate_detected,duplicate_of=E012,0.0
2026-05-18T14:31:31.320469+00:00,ticket_creator,R019,duplicate_detected,duplicate_of=E018,0.0
2026-05-18T14:31:32.792251+00:00,ticket_creator,R020,duplicate_detected,duplicate_of=E019,0.0
2026-05-18T14:31:34.239717+00:00,ticket_creator,R024,duplicate_detected,duplicate_of=E017,0.0
2026-05-18T14:31:35.981413+00:00,ticket_creator,R025,duplicate_detected,duplicate_of=E016,0.0
2026-05-18T14:31:37.438570+00:00,ticket_creator,R027,duplicate_detected,duplicate_of=E015,0.0
2026-05-18T14:31:39.720398+00:00,ticket_creator,R028,ticket_created,title=Feature Request: Product Improvement,0.93
2026-05-18T14:31:41.109225+00:00,ticket_creator,R029,duplicate_detected,duplicate_of=E020,0.0
2026-05-18T14:31:42.744648+00:00,ticket_creator,R030,duplicate_detected,duplicate_of=E013,0.0
2026-05-18T14:31:44.467909+00:00,ticket_creator,E001,duplicate_detected,duplicate_of=R001,0.0
2026-05-18T14:31:46.165922+00:00,ticket_creator,E002,duplicate_detected,duplicate_of=R003,0.0
2026-05-18T14:31:47.690481+00:00,ticket_creator,E003,duplicate_detected,duplicate_of=R004,0.0
2026-05-18T14:31:49.430027+00:00,ticket_creator,E004,duplicate_detected,duplicate_of=R005,0.0
2026-05-18T14:31:51.184580+00:00,ticket_creator,E005,duplicate_detected,duplicate_of=R007,0.0
2026-05-18T14:31:53.621062+00:00,ticket_creator,E006,duplicate_detected,duplicate_of=R008,0.0
2026-05-18T14:31:55.179827+00:00,ticket_creator,E007,duplicate_detected,duplicate_of=R010,0.0
2026-05-18T14:31:56.829297+00:00,ticket_creator,E008,duplicate_detected,duplicate_of=R012,0.0
2026-05-18T14:31:58.298864+00:00,ticket_creator,E009,duplicate_detected,duplicate_of=R014,0.0
2026-05-18T14:32:00.120049+00:00,ticket_creator,E010,duplicate_detected,duplicate_of=R015,0.0
2026-05-18T14:32:01.943809+00:00,ticket_creator,E011,duplicate_detected,duplicate_of=R016,0.0
2026-05-18T14:32:03.447935+00:00,ticket_creator,E012,duplicate_detected,duplicate_of=R018,0.0
2026-05-18T14:32:05.400876+00:00,ticket_creator,E013,duplicate_detected,duplicate_of=R030,0.0
2026-05-18T14:32:07.110868+00:00,ticket_creator,E014,duplicate_detected,duplicate_of=R017,0.0
2026-05-18T14:32:09.349447+00:00,ticket_creator,E015,duplicate_detected,duplicate_of=R027,0.0
2026-05-18T14:32:11.161087+00:00,ticket_creator,E016,duplicate_detected,duplicate_of=R025,0.0
2026-05-18T14:32:12.599424+00:00,ticket_creator,E017,duplicate_detected,duplicate_of=R024,0.0
2026-05-18T14:32:14.313083+00:00,ticket_creator,E018,duplicate_detected,duplicate_of=R019,0.0
2026-05-18T14:32:16.272037+00:00,ticket_creator,E019,duplicate_detected,duplicate_of=R020,0.0
2026-05-18T14:32:17.995651+00:00,ticket_creator,E020,duplicate_detected,duplicate_of=R029,0.0
2026-05-18T14:32:18.006288+00:00,quality_critic,R001,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.022220+00:00,quality_critic,R003,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.037735+00:00,quality_critic,R004,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.045296+00:00,quality_critic,R005,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.055751+00:00,quality_critic,R007,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.064242+00:00,quality_critic,R008,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.071951+00:00,quality_critic,R009,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.078826+00:00,quality_critic,R010,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.095542+00:00,quality_critic,R012,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.119928+00:00,quality_critic,R013,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.135249+00:00,quality_critic,R014,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.144220+00:00,quality_critic,R015,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.152114+00:00,quality_critic,R016,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.161271+00:00,quality_critic,R018,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.168716+00:00,quality_critic,R019,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.177390+00:00,quality_critic,R020,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.184561+00:00,quality_critic,R024,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.195033+00:00,quality_critic,R025,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.206631+00:00,quality_critic,R027,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.215606+00:00,quality_critic,R028,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.225795+00:00,quality_critic,R029,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.234698+00:00,quality_critic,R030,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.243881+00:00,quality_critic,E001,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.251678+00:00,quality_critic,E002,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.258892+00:00,quality_critic,E003,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.265683+00:00,quality_critic,E004,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.272523+00:00,quality_critic,E005,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.279257+00:00,quality_critic,E006,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.290285+00:00,quality_critic,E007,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.301222+00:00,quality_critic,E008,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.309153+00:00,quality_critic,E009,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.321531+00:00,quality_critic,E010,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.341019+00:00,quality_critic,E011,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.349828+00:00,quality_critic,E012,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.359106+00:00,quality_critic,E013,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.367275+00:00,quality_critic,E014,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.375243+00:00,quality_critic,E015,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.382314+00:00,quality_critic,E016,reviewed,"score=0.98, needs_review=False",0.98
2026-05-18T14:32:18.389500+00:00,quality_critic,E017,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.398953+00:00,quality_critic,E018,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.407274+00:00,quality_critic,E019,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:32:18.415381+00:00,quality_critic,E020,reviewed,"score=0.90, needs_review=False",0.9
2026-05-18T14:36:23.099835+00:00,csv_reader,R001,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.107700+00:00,csv_reader,R002,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.113588+00:00,csv_reader,R003,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.117952+00:00,csv_reader,R004,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.121953+00:00,csv_reader,R005,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.126488+00:00,csv_reader,R006,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.131279+00:00,csv_reader,R007,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.136700+00:00,csv_reader,R008,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.141094+00:00,csv_reader,R009,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.147441+00:00,csv_reader,R010,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.152651+00:00,csv_reader,R011,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.156080+00:00,csv_reader,R012,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.160976+00:00,csv_reader,R013,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.167270+00:00,csv_reader,R014,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.171934+00:00,csv_reader,R015,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.176512+00:00,csv_reader,R016,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.181369+00:00,csv_reader,R017,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.186393+00:00,csv_reader,R018,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.193987+00:00,csv_reader,R019,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.198423+00:00,csv_reader,R020,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.202811+00:00,csv_reader,R021,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.208020+00:00,csv_reader,R022,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.213248+00:00,csv_reader,R023,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.217746+00:00,csv_reader,R024,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.221234+00:00,csv_reader,R025,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.228474+00:00,csv_reader,R026,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.233160+00:00,csv_reader,R027,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.238451+00:00,csv_reader,R028,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.243693+00:00,csv_reader,R029,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.248472+00:00,csv_reader,R030,loaded,source_type=app_review,0.0
2026-05-18T14:36:23.255231+00:00,csv_reader,E001,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.261685+00:00,csv_reader,E002,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.272030+00:00,csv_reader,E003,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.278077+00:00,csv_reader,E004,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.283283+00:00,csv_reader,E005,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.290603+00:00,csv_reader,E006,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.296255+00:00,csv_reader,E007,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.303671+00:00,csv_reader,E008,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.308894+00:00,csv_reader,E009,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.313635+00:00,csv_reader,E010,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.320471+00:00,csv_reader,E011,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.326656+00:00,csv_reader,E012,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.332319+00:00,csv_reader,E013,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.338770+00:00,csv_reader,E014,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.343588+00:00,csv_reader,E015,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.348259+00:00,csv_reader,E016,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.353642+00:00,csv_reader,E017,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.358687+00:00,csv_reader,E018,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.365187+00:00,csv_reader,E019,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.372268+00:00,csv_reader,E020,loaded,source_type=support_email,0.0
2026-05-18T14:36:23.376881+00:00,classifier,R001,classified,category=Bug,0.94
2026-05-18T14:36:23.382927+00:00,classifier,R002,classified,category=Praise,0.95
2026-05-18T14:36:23.389317+00:00,classifier,R003,classified,category=Bug,0.94
2026-05-18T14:36:23.393979+00:00,classifier,R004,classified,category=Feature Request,0.93
2026-05-18T14:36:23.398383+00:00,classifier,R005,classified,category=Bug,0.91
2026-05-18T14:36:23.404270+00:00,classifier,R006,classified,category=Praise,0.95
2026-05-18T14:36:23.410473+00:00,classifier,R007,classified,category=Feature Request,0.93
2026-05-18T14:36:23.417702+00:00,classifier,R008,classified,category=Bug,0.91
2026-05-18T14:36:23.425501+00:00,classifier,R009,classified,category=Feature Request,0.93
2026-05-18T14:36:23.433620+00:00,classifier,R010,classified,category=Bug,0.94
2026-05-18T14:36:23.439726+00:00,classifier,R011,classified,category=Praise,0.72
2026-05-18T14:36:23.446979+00:00,classifier,R012,classified,category=Bug,0.91
2026-05-18T14:36:23.454120+00:00,classifier,R013,classified,category=Feature Request,0.93
2026-05-18T14:36:23.459972+00:00,classifier,R014,classified,category=Complaint,0.82
2026-05-18T14:36:23.468483+00:00,classifier,R015,classified,category=Bug,0.91
2026-05-18T14:36:23.474414+00:00,classifier,R016,classified,category=Feature Request,0.93
2026-05-18T14:36:23.480299+00:00,classifier,R017,classified,category=Praise,0.95
2026-05-18T14:36:23.489279+00:00,classifier,R018,classified,category=Bug,0.91
2026-05-18T14:36:23.496978+00:00,classifier,R019,classified,category=Feature Request,0.93
2026-05-18T14:36:23.502378+00:00,classifier,R020,classified,category=Complaint,0.82
2026-05-18T14:36:23.509039+00:00,classifier,R021,classified,category=Spam,0.99
2026-05-18T14:36:23.516778+00:00,classifier,R022,classified,category=Praise,0.72
2026-05-18T14:36:23.525339+00:00,classifier,R023,classified,category=Spam,0.99
2026-05-18T14:36:23.530567+00:00,classifier,R024,classified,category=Feature Request,0.93
2026-05-18T14:36:23.539218+00:00,classifier,R025,classified,category=Bug,0.94
2026-05-18T14:36:23.545415+00:00,classifier,R026,classified,category=Praise,0.95
2026-05-18T14:36:23.551315+00:00,classifier,R027,classified,category=Bug,0.91
2026-05-18T14:36:23.558790+00:00,classifier,R028,classified,category=Feature Request,0.93
2026-05-18T14:36:23.564164+00:00,classifier,R029,classified,category=Feature Request,0.93
2026-05-18T14:36:23.570917+00:00,classifier,R030,classified,category=Bug,0.91
2026-05-18T14:36:23.576934+00:00,classifier,E001,classified,category=Bug,0.94
2026-05-18T14:36:23.586351+00:00,classifier,E002,classified,category=Bug,0.94
2026-05-18T14:36:23.592623+00:00,classifier,E003,classified,category=Feature Request,0.93
2026-05-18T14:36:23.599026+00:00,classifier,E004,classified,category=Bug,0.91
2026-05-18T14:36:23.603916+00:00,classifier,E005,classified,category=Feature Request,0.93
2026-05-18T14:36:23.612104+00:00,classifier,E006,classified,category=Bug,0.91
2026-05-18T14:36:23.617038+00:00,classifier,E007,classified,category=Bug,0.94
2026-05-18T14:36:23.623086+00:00,classifier,E008,classified,category=Bug,0.91
2026-05-18T14:36:23.630751+00:00,classifier,E009,classified,category=Complaint,0.6
2026-05-18T14:36:23.637315+00:00,classifier,E010,classified,category=Bug,0.94
2026-05-18T14:36:23.644169+00:00,classifier,E011,classified,category=Feature Request,0.93
2026-05-18T14:36:23.649964+00:00,classifier,E012,classified,category=Bug,0.91
2026-05-18T14:36:23.656140+00:00,classifier,E013,classified,category=Bug,0.91
2026-05-18T14:36:23.662570+00:00,classifier,E014,classified,category=Complaint,0.6
2026-05-18T14:36:23.667975+00:00,classifier,E015,classified,category=Bug,0.91
2026-05-18T14:36:23.673631+00:00,classifier,E016,classified,category=Bug,0.94
2026-05-18T14:36:23.679157+00:00,classifier,E017,classified,category=Feature Request,0.93
2026-05-18T14:36:23.685376+00:00,classifier,E018,classified,category=Feature Request,0.93
2026-05-18T14:36:23.691938+00:00,classifier,E019,classified,category=Bug,0.94
2026-05-18T14:36:23.698693+00:00,classifier,E020,classified,category=Feature Request,0.93
2026-05-18T14:36:24.433244+00:00,bug_analyzer,R001,analyzed,"severity=Critical, component=Settings, known_bug=BUG-101",0.94
2026-05-18T14:36:25.117430+00:00,bug_analyzer,R003,analyzed,"severity=High, component=Authentication, known_bug=BUG-101",0.94
2026-05-18T14:36:25.762604+00:00,bug_analyzer,R005,analyzed,"severity=Critical, component=Sync, known_bug=BUG-101",0.91
2026-05-18T14:36:26.464317+00:00,bug_analyzer,R008,analyzed,"severity=High, component=Dashboard, known_bug=BUG-101",0.91
2026-05-18T14:36:27.153899+00:00,bug_analyzer,R010,analyzed,"severity=Critical, component=General, known_bug=BUG-101",0.94
2026-05-18T14:36:27.815137+00:00,bug_analyzer,R012,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:36:28.477153+00:00,bug_analyzer,R015,analyzed,"severity=High, component=Attachments, known_bug=BUG-101",0.91
2026-05-18T14:36:29.177797+00:00,bug_analyzer,R018,analyzed,"severity=High, component=Search, known_bug=none",0.91
2026-05-18T14:36:29.945021+00:00,bug_analyzer,R025,analyzed,"severity=Critical, component=Startup, known_bug=BUG-101",0.94
2026-05-18T14:36:30.649788+00:00,bug_analyzer,R027,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:36:31.305919+00:00,bug_analyzer,R030,analyzed,"severity=High, component=Accessibility, known_bug=BUG-103",0.91
2026-05-18T14:36:31.938036+00:00,bug_analyzer,E001,analyzed,"severity=Critical, component=Settings, known_bug=BUG-101",0.94
2026-05-18T14:36:32.633947+00:00,bug_analyzer,E002,analyzed,"severity=Critical, component=Authentication, known_bug=BUG-101",0.94
2026-05-18T14:36:33.341410+00:00,bug_analyzer,E004,analyzed,"severity=High, component=Sync, known_bug=none",0.91
2026-05-18T14:36:34.002839+00:00,bug_analyzer,E006,analyzed,"severity=High, component=Dashboard, known_bug=BUG-101",0.91
2026-05-18T14:36:34.687438+00:00,bug_analyzer,E007,analyzed,"severity=Critical, component=Sync, known_bug=none",0.94
2026-05-18T14:36:35.406249+00:00,bug_analyzer,E008,analyzed,"severity=High, component=Settings, known_bug=BUG-101",0.91
2026-05-18T14:36:36.162069+00:00,bug_analyzer,E010,analyzed,"severity=Critical, component=Attachments, known_bug=BUG-101",0.94
2026-05-18T14:36:36.811108+00:00,bug_analyzer,E012,analyzed,"severity=High, component=Search, known_bug=BUG-101",0.91
2026-05-18T14:36:37.461840+00:00,bug_analyzer,E013,analyzed,"severity=High, component=Accessibility, known_bug=BUG-103",0.91
2026-05-18T14:36:38.090049+00:00,bug_analyzer,E015,analyzed,"severity=High, component=Notifications, known_bug=BUG-101",0.91
2026-05-18T14:36:38.757648+00:00,bug_analyzer,E016,analyzed,"severity=Critical, component=Startup, known_bug=BUG-101",0.94
2026-05-18T14:36:39.720612+00:00,bug_analyzer,E019,analyzed,"severity=Critical, component=General, known_bug=BUG-101",0.94
2026-05-18T14:36:40.371080+00:00,feature_extractor,R004,analyzed,"feature=Add dark mode support, impact=7, planned=true",0.93
2026-05-18T14:36:41.030755+00:00,feature_extractor,R007,analyzed,"feature=Add calendar integration, impact=7, planned=true",0.93
2026-05-18T14:36:41.683682+00:00,feature_extractor,R009,analyzed,"feature=Add recurring task templates, impact=6, planned=false",0.93
2026-05-18T14:36:42.375986+00:00,feature_extractor,R013,analyzed,"feature=Add offline mode, impact=7, planned=true",0.93
